date_str,time_str,headline,url
15/05/26,14:39,WIFAK BANK annonce l’ouverture officielle à Boumhal El Bassatine de sa 58ᵉ agence,https://www.ilboursa.com/marches/wifak-bank-annonce-louverture-officielle-a-boumhal-el-bassatine-de-sa-58ᵉ-agence_61734
21/04/26,09:52,Une croissance à deux chiffres pour WIFAK Bank au premier trimestre,https://www.ilboursa.com/marches/une-croissance-a-deux-chiffres-pour-wifak-bank-au-premier-trimestre_61199
30/03/26,16:20,Le groupe WIFAK BANK annonce un bénéfice consolidé de 10 millions de dinars en 2025,https://www.ilboursa.com/marches/le-groupe-wifak-bank-annonce-un-benefice-consolide-de-10-millions-de-dinars-en-2025_60740
14/03/26,11:01,WIFAK Bank accède au rang « Investment Grade » après le relèvement de sa note par Fitch,https://www.ilboursa.com/marches/wifak-bank-accede-au-rang-investment-grade-apres-le-relevement-de-sa-note-par-fitch_60467
06/03/26,10:17,"WIFAK Bank publie son premier rapport ESG, une première pour la finance islamique en Tunisie",https://www.ilboursa.com/marches/wifak-bank-publie-son-premier-rapport-esg-une-premiere-pour-la-finance-islamique-en-tunisie_60289
19/02/26,12:57,WIFAK BANK inaugure sa 57ᵉ agence à Jendouba et renforce son engagement en faveur d’une banque inclusive,https://www.ilboursa.com/marches/wifak-bank-inaugure-sa-57ᵉ-agence-a-jendouba-et-renforce-son-engagement-en-faveur-dune-banque-inclusive_59926
22/01/26,09:57,WIFAK Bank signe une forte croissance de ses indicateurs clés en 2025,https://www.ilboursa.com/marches/wifak-bank-signe-une-forte-croissance-de-ses-indicateurs-cles-en-2025_59192
31/12/25,08:32,WIFAK BANK inaugure sa 56ᵉ agence à Cité Ennasr et renforce son engagement en faveur d’une banque inclusive,https://www.ilboursa.com/marches/wifak-bank-inaugure-sa-56ᵉ-agence-a-cite-ennasr-et-renforce-son-engagement-en-faveur-dune-banque-inclusive_58716
20/12/25,09:50,WIFAK Bank émet un emprunt obligataire selon les principes de la finance islamique,https://www.ilboursa.com/marches/wifak-bank-emet-un-emprunt-obligataire-selon-les-principes-de-la-finance-islamique_58553
16/12/25,22:14,WIFAK Bank élue Service Client de l’Année 2026 pour la 4ᵉ année consécutive,https://www.ilboursa.com/marches/wifak-bank-elue-service-client-de-lannee-2026-pour-la-4ᵉ-annee-consecutive_58457
25/11/25,08:40,WIFAK Bank finalise sa migration complète vers le standard international ISO 20022,https://www.ilboursa.com/marches/wifak-bank-finalise-sa-migration-complete-vers-le-standard-international-iso-20022_57877
22/10/25,16:49,WIFAK Bank poursuit sa croissance et renforce son réseau à fin septembre 2025,https://www.ilboursa.com/marches/wifak-bank-poursuit-sa-croissance-et-renforce-son-reseau-a-fin-septembre-2025_57047
10/10/25,13:39,WIFAK BANK annonce l’ouverture à Ezzahrouni de sa 55ᵉ agence,https://www.ilboursa.com/marches/wifak-bank-annonce-louverture-a-ezzahrouni-de-sa-55ᵉ-agence_55765
09/09/25,11:36,WIFAK BANK annonce l’ouverture aux Jardins de Carthage de sa 54ᵉ agence,https://www.ilboursa.com/marches/wifak-bank-annonce-louverture-aux-jardins-de-carthage-de-sa-54ᵉ-agence_54961
05/08/25,10:36,WIFAK BANK annonce l’ouverture à Menzel Bourguiba de sa 53ᵉ agence,https://www.ilboursa.com/marches/wifak-bank-annonce-louverture-a-menzel-bourguiba-de-sa-53ᵉ-agence_54256
24/07/25,18:43,WIFAK BANK renforce l’expansion de son réseau et annonce l’ouverture de sa 52ᵉ agence à El Yasminet,https://www.ilboursa.com/marches/wifak-bank-renforce-lexpansion-de-son-reseau-et-annonce-louverture-de-sa-52ᵉ-agence-a-el-yasminet_54071
23/07/25,13:32,WIFAK Bank : Des performances solides au premier semestre 2025,https://www.ilboursa.com/marches/wifak-bank-des-performances-solides-au-premier-semestre-2025_53994
22/04/25,08:57,WIFAK BANK renforce son réseau et annonce l’ouverture de sa 50ème Agence,https://www.ilboursa.com/marches/wifak-bank-renforce-son-reseau-et-annonce-louverture-de-sa-50eme-agence_52206
03/04/25,16:51,Le groupe WIFAK BANK annonce un bénéfice record de 10 millions de dinars en 2024,https://www.ilboursa.com/marches/le-groupe-wifak-bank-annonce-un-benefice-record-de-10-millions-de-dinars-en-2024_51887
23/01/25,15:04,WIFAK Bank lève 30 millions de dinars sur le marché obligataire,https://www.ilboursa.com/marches/wifak-bank-leve-30-millions-de-dinars-sur-le-marche-obligataire_50464
21/01/25,10:48,WIFAK Bank signe une croissance à deux chiffres de son PNB en 2024,https://www.ilboursa.com/marches/wifak-bank-signe-une-croissance-a-deux-chiffres-de-son-pnb-en-2024_50395
17/01/25,12:15,WIFAK BANK renforce son réseau et annonce l’ouverture de sa nouvelle agence à Teboulba,https://www.ilboursa.com/marches/wifak-bank-renforce-son-reseau-et-annonce-louverture-de-sa-nouvelle-agence-a-teboulba_50492
20/12/24,08:21,WIFAK Bank remporte pour la troisième année consécutive le Prix « Elu Service Client de l’Année 2025 »,https://www.ilboursa.com/marches/wifak-bank-remporte-pour-la-troisieme-annee-consecutive-le-prix-elu-service-client-de-lannee-2025-_49916
21/10/24,13:15,WIFAK BANK voit son PNB croître de 24% à fin septembre à 66 millions de dinars,https://www.ilboursa.com/marches/wifak-bank-voit-son-pnb-croitre-de-24-a-fin-septembre-a-66-millions-de-dinars_48846
18/10/24,17:12,WIFAK BANK annonce l’ouverture à Djerba de sa 46ème agence,https://www.ilboursa.com/marches/wifak-bank-annonce-louverture-a-djerba-de-sa-46eme-agence_48809
04/09/24,10:10,"WIFAK BANK annonce un bénéfice semestriel de 2,6 millions de dinars",https://www.ilboursa.com/marches/wifak-bank-annonce-un-benefice-semestriel-de-2-6-millions-de-dinars_47948
24/07/24,09:20,WIFAK Bank augmente de 17% son PNB au premier semestre,https://www.ilboursa.com/marches/wifak-bank-augmente-de-17-son-pnb-au-premier-semestre_47389
07/06/24,11:50,WIFAK BANK adhère officiellement au programme de l’Union européenne « ADAPT »,https://www.ilboursa.com/marches/wifak-bank-adhere-officiellement-au-programme-de-lunion-europeenne-adapt-_46656
27/05/24,12:30,WIFAK Bank adhère aux services du CERT Bancaire du Conseil Bancaire et Financier,https://www.ilboursa.com/marches/wifak-bank-adhere-aux-services-du-cert-bancaire-du-conseil-bancaire-et-financier_46444
20/04/24,09:18,WIFAK Bank accroît de 23 % son PNB au premier trimestre à 20 millions de dinars,https://www.ilboursa.com/marches/wifak-bank-accroit-de-23-son-pnb-au-premier-trimestre-a-20-millions-de-dinars_45821
01/04/24,13:58,Le Groupe WIFAK Bank annonce un bénéfice net de 9 millions de dinars en 2023,https://www.ilboursa.com/marches/le-groupe-wifak-bank-annonce-un-benefice-net-de-9-millions-de-dinars-en-2023_45530
15/03/24,09:13,"La compagnie d'assurance At-Takafulia réalise un bénéfice de 1,8 million de dinars en 2023",https://www.ilboursa.com/marches/la-compagnie-d-assurance-at-takafulia-realise-un-benefice-de-1-8-million-de-dinars-en-2023_45282
19/01/24,09:17,WIFAK Bank améliore de 20% son PNB à 73 millions de dinars en 2023,https://www.ilboursa.com/marches/wifak-bank-ameliore-de-20-son-pnb-a-73-millions-de-dinars-en-2023_44433
16/12/23,09:34,WIFAK Bank remporte le Prix « Elu Service Client de l’Année » pour la 2ème année consécutive,https://www.ilboursa.com/marches/wifak-bank-remporte-le-prix-elu-service-client-de-lannee-pour-la-2eme-annee-consecutive_44020
20/10/23,09:51,WIFAK Bank augmente de 25% son PNB à fin septembre à 54 millions de dinars,https://www.ilboursa.com/marches/wifak-bank-augmente-de-25-son-pnb-a-fin-septembre-a-54-millions-de-dinars_43184
18/09/23,14:10,WIFAK BANK remporte le prix ''GIFA Excellence Awards 2023'' pour la deuxième fois,https://www.ilboursa.com/marches/wifak-bank-remporte-le-prix--gifa-excellence-awards-2023--pour-la-deuxieme-fois_42646
07/09/23,12:13,WIFAK Bank dégage un bénéfice net de 3 millions de dinars au premier semestre,https://www.ilboursa.com/marches/wifak-bank-degage-un-benefice-net-de-3-millions-de-dinars-au-premier-semestre_42452
30/08/23,14:29,Hédi Ben Ayed renforce sa position dans le capital de WIFAK Bank,https://www.ilboursa.com/marches/hedi-ben-ayed-renforce-sa-position-dans-le-capital-de-wifak-bank_42322
18/07/23,14:24,WIFAK Bank voit son PNB progresser de 24% au premier semestre,https://www.ilboursa.com/marches/wifak-bank-voit-son-pnb-progresser-de-24-au-premier-semestre_41705
03/05/23,16:04,Assemblée annuelle de WIFAK Bank : Performances consolidées et perspectives prometteuses,https://www.ilboursa.com/marches/assemblee-annuelle-de-wifak-bank-performances-consolidees-et-perspectives-prometteuses_40517
24/04/23,12:01,WIFAK Bank voit son PNB accroître de 30% au premier trimestre,https://www.ilboursa.com/marches/wifak-bank-voit-son-pnb-accroitre-de-30-au-premier-trimestre_40322
12/04/23,13:39,WIFAK Bank réalise en 2022 le plus gros bénéfice de son histoire,https://www.ilboursa.com/marches/wifak-bank-realise-en-2022-le-plus-gros-benefice-de-son-histoire_40154
30/03/23,09:41,Fitch Ratings relève la note de WIFAK Bank à BB(tun) avec perspectives stables,https://www.ilboursa.com/marches/fitch-ratings-releve-la-note-de-wifak-bank-a-bbtun-avec-perspectives-stables_39951
19/01/23,18:20,WIFAK Bank améliore de 22% son PNB à 60 millions de dinars en 2022,https://www.ilboursa.com/marches/wifak-bank-ameliore-de-22-son-pnb-a-60-millions-de-dinars-en-2022_38847
13/01/23,14:18,WIFAK Bank lève avec succès 50 millions de dinars sur le marché obligataire,https://www.ilboursa.com/marches/wifak-bank-leve-avec-succes-50-millions-de-dinars-sur-le-marche-obligataire_38742
